[2024-05-21 00:00:09.318] [INFO ] [xxl-job, executor ExecutorRegistryThread] [com.xxl.job.core.thread.ExecutorRegistryThread] [?] [?] - >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='xxl-job-executor-sample1', registryValue='http://10.211.55.2:9999/'}, registryResult:ReturnT [code=500, msg=xxl-job remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:30020/xxl-job-admin/api/registry, content=null]
[2024-05-21 09:06:12.844] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'myDynamicDatasourceGeneratorAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:13.340] [INFO ] [main] [o.s.boot.web.embedded.tomcat.TomcatWebServer] [?] [?] - Tomcat initialized with port(s): 33000 (http)
[2024-05-21 09:06:13.356] [INFO ] [main] [org.apache.catalina.core.StandardService] [?] [?] - Starting service [Tomcat]
[2024-05-21 09:06:13.368] [INFO ] [main] [org.apache.catalina.core.StandardEngine] [?] [?] - Starting Servlet engine: [Apache Tomcat/9.0.83]
[2024-05-21 09:06:13.673] [INFO ] [main] [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] [?] [?] - Initializing Spring embedded WebApplicationContext
[2024-05-21 09:06:13.673] [INFO ] [main] [o.s.b.w.s.c.ServletWebServerApplicationContext] [?] [?] - Root WebApplicationContext: initialization completed in 5630 ms
[2024-05-21 09:06:22.302] [INFO ] [main] [com.alibaba.druid.pool.DruidDataSource] [?] [?] - {dataSource-1,master} inited
[2024-05-21 09:06:22.355] [INFO ] [main] [org.apache.catalina.core.StandardService] [?] [?] - Stopping service [Tomcat]
[2024-05-21 09:06:22.379] [INFO ] [main] [o.s.b.a.l.ConditionEvaluationReportLoggingListener] [?] [?] - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
[2024-05-21 09:06:38.352] [INFO ] [main] [jnpf.JnpfAdminApplication] [?] [?] - Starting JnpfAdminApplication using Java 1.8.0_131 on 192.168.2.101 with PID 53653 (/Users/交安/gas/java/gas-java-boot/jnpf-admin/target/classes started by a1 in /Users/交安/gas/java/gas-java-boot)
[2024-05-21 09:06:38.354] [INFO ] [main] [jnpf.JnpfAdminApplication] [?] [?] - The following 1 profile is active: "dev"
[2024-05-21 09:06:41.132] [INFO ] [main] [o.s.d.r.config.RepositoryConfigurationDelegate] [?] [?] - Multiple Spring Data modules found, entering strict repository configuration mode
[2024-05-21 09:06:41.136] [INFO ] [main] [o.s.d.r.config.RepositoryConfigurationDelegate] [?] [?] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
[2024-05-21 09:06:41.341] [INFO ] [main] [o.s.d.r.config.RepositoryConfigurationDelegate] [?] [?] - Finished Spring Data repository scanning in 182 ms. Found 0 Redis repository interfaces.
[2024-05-21 09:06:42.146] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'lock4j-com.baomidou.lock.spring.boot.autoconfigure.Lock4jProperties' of type [com.baomidou.lock.spring.boot.autoconfigure.Lock4jProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.150] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'com.baomidou.lock.spring.boot.autoconfigure.LockAutoConfiguration' of type [com.baomidou.lock.spring.boot.autoconfigure.LockAutoConfiguration$$EnhancerBySpringCGLIB$$42152ac7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.172] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'lockKeyBuilder' of type [com.baomidou.lock.DefaultLockKeyBuilder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.177] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'lockFailureStrategy' of type [com.baomidou.lock.DefaultLockFailureStrategy] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.179] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'lockInterceptor' of type [com.baomidou.lock.aop.LockInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.180] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'lockAnnotationAdvisor' of type [com.baomidou.lock.aop.LockAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.195] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.202] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAopConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAopConfiguration$$EnhancerBySpringCGLIB$$94ecfb6c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.215] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.238] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'config-jnpf.config.ConfigValueUtil' of type [jnpf.config.ConfigValueUtil] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.248] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'tenantDataSourceUtil' of type [jnpf.database.util.TenantDataSourceUtil] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.268] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'dataSourceUtil' of type [jnpf.database.util.DataSourceUtil] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.288] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'mybatisPlusConfig' of type [jnpf.database.config.MybatisPlusConfig$$EnhancerBySpringCGLIB$$cdc91fff] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.297] [INFO ] [main] [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] [?] [?] - Bean 'myDynamicDatasourceGeneratorAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[2024-05-21 09:06:42.712] [INFO ] [main] [o.s.boot.web.embedded.tomcat.TomcatWebServer] [?] [?] - Tomcat initialized with port(s): 33000 (http)
[2024-05-21 09:06:42.724] [INFO ] [main] [org.apache.catalina.core.StandardService] [?] [?] - Starting service [Tomcat]
[2024-05-21 09:06:42.724] [INFO ] [main] [org.apache.catalina.core.StandardEngine] [?] [?] - Starting Servlet engine: [Apache Tomcat/9.0.83]
[2024-05-21 09:06:42.896] [INFO ] [main] [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] [?] [?] - Initializing Spring embedded WebApplicationContext
[2024-05-21 09:06:42.897] [INFO ] [main] [o.s.b.w.s.c.ServletWebServerApplicationContext] [?] [?] - Root WebApplicationContext: initialization completed in 4318 ms
[2024-05-21 09:06:44.290] [INFO ] [main] [com.alibaba.druid.pool.DruidDataSource] [?] [?] - {dataSource-1,master} inited
[2024-05-21 09:06:44.291] [INFO ] [main] [c.b.dynamic.datasource.DynamicRoutingDataSource] [?] [?] - dynamic-datasource - add a datasource named [master] success
[2024-05-21 09:06:44.293] [INFO ] [main] [c.b.dynamic.datasource.DynamicRoutingDataSource] [?] [?] - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
[2024-05-21 09:06:45.126] [INFO ] [main] [org.redisson.Version] [?] [?] - Redisson 3.18.0
[2024-05-21 09:06:45.752] [INFO ] [redisson-netty-2-13] [o.r.connection.pool.MasterPubSubConnectionPool] [?] [?] - 1 connections initialized for 39.99.169.115/39.99.169.115:6379
[2024-05-21 09:06:46.196] [INFO ] [redisson-netty-2-19] [org.redisson.connection.pool.MasterConnectionPool] [?] [?] - 24 connections initialized for 39.99.169.115/39.99.169.115:6379
[2024-05-21 09:06:46.669] [INFO ] [main] [c.g.y.a.MybatisPlusJoinAutoConfiguration] [?] [?] - MPJSqlInjector init
[2024-05-21 09:07:50.384] [INFO ] [main] [jnpf.scheduletask.config.XxlJobConfig] [?] [?] - >>>>>>>>>>> xxl-job config init.
[2024-05-21 09:07:50.607] [INFO ] [main] [jnpf.database.config.IdGeneratorConfig] [?] [?] - 当前ID生成器编号: 124
[2024-05-21 09:07:51.431] [INFO ] [main] [c.x.s.file.storage.FileStorageAutoConfiguration] [?] [?] - 加载存储平台：local-plus-1
[2024-05-21 09:07:51.433] [INFO ] [main] [c.x.s.file.storage.FileStorageAutoConfiguration] [?] [?] - 加载存储平台：minio-1
[2024-05-21 09:07:53.769] [INFO ] [main] [org.quartz.impl.StdSchedulerFactory] [?] [?] - Using default implementation for ThreadExecutor
[2024-05-21 09:07:53.785] [INFO ] [main] [org.quartz.core.SchedulerSignalerImpl] [?] [?] - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
[2024-05-21 09:07:53.785] [INFO ] [main] [org.quartz.core.QuartzScheduler] [?] [?] - Quartz Scheduler v.2.3.2 created.
[2024-05-21 09:07:53.786] [INFO ] [main] [org.quartz.simpl.RAMJobStore] [?] [?] - RAMJobStore initialized.
[2024-05-21 09:07:53.787] [INFO ] [main] [org.quartz.core.QuartzScheduler] [?] [?] - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

[2024-05-21 09:07:53.787] [INFO ] [main] [org.quartz.impl.StdSchedulerFactory] [?] [?] - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
[2024-05-21 09:07:53.787] [INFO ] [main] [org.quartz.impl.StdSchedulerFactory] [?] [?] - Quartz scheduler version: 2.3.2
[2024-05-21 09:07:53.787] [INFO ] [main] [org.quartz.core.QuartzScheduler] [?] [?] - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@1e2c701
[2024-05-21 09:07:54.513] [INFO ] [main] [o.s.b.actuate.endpoint.web.EndpointLinksResolver] [?] [?] - Exposing 1 endpoint(s) beneath base path '/actuator'
[2024-05-21 09:07:55.190] [INFO ] [main] [com.xxl.job.core.executor.XxlJobExecutor] [?] [?] - >>>>>>>>>>> xxl-job register jobhandler success, name:defaultHandler, jobHandler:com.xxl.job.core.handler.impl.MethodJobHandler@37e57a20[class jnpf.scheduletask.task.ScheduleTaskHandler#defaultHandler]
[2024-05-21 09:07:55.549] [INFO ] [main] [com.xxl.job.core.executor.XxlJobExecutor] [?] [?] - >>>>>>>>>>> xxl-job registry-remove success, registryParam:{defaultHandler=com.xxl.job.core.handler.impl.MethodJobHandler@37e57a20[class jnpf.scheduletask.task.ScheduleTaskHandler#defaultHandler]}, registryResult:ReturnT [code=200, msg=null, content=null]
[2024-05-21 09:07:55.566] [INFO ] [Thread-166] [com.xxl.job.core.server.EmbedServer] [?] [?] - >>>>>>>>>>> xxl-job remoting server start success, nettype = class com.xxl.job.core.server.EmbedServer, port = 9999
[2024-05-21 09:07:55.576] [INFO ] [xxl-job, executor ExecutorRegistryThread] [com.xxl.job.core.thread.ExecutorRegistryThread] [?] [?] - >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='xxl-job-executor-sample1', registryValue='http://192.168.2.101:9999/'}, registryResult:ReturnT [code=500, msg=xxl-job remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:30020/xxl-job-admin/api/registry, content=null]
[2024-05-21 09:07:55.613] [INFO ] [main] [o.s.boot.web.embedded.tomcat.TomcatWebServer] [?] [?] - Tomcat started on port(s): 33000 (http) with context path ''
[2024-05-21 09:07:55.615] [INFO ] [main] [o.s.scheduling.quartz.SchedulerFactoryBean] [?] [?] - Starting Quartz Scheduler now
[2024-05-21 09:07:55.615] [INFO ] [main] [org.quartz.core.QuartzScheduler] [?] [?] - Scheduler quartzScheduler_$_NON_CLUSTERED started.
[2024-05-21 09:07:55.640] [INFO ] [main] [jnpf.JnpfAdminApplication] [?] [?] - Started JnpfAdminApplication in 78.602 seconds (JVM running for 79.292)
[2024-05-21 09:07:56.244] [INFO ] [RMI TCP Connection(4)-192.168.2.101] [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] [?] [?] - Initializing Spring DispatcherServlet 'dispatcherServlet'
[2024-05-21 09:07:56.244] [INFO ] [RMI TCP Connection(4)-192.168.2.101] [org.springframework.web.servlet.DispatcherServlet] [?] [?] - Initializing Servlet 'dispatcherServlet'
[2024-05-21 09:07:56.247] [INFO ] [RMI TCP Connection(4)-192.168.2.101] [org.springframework.web.servlet.DispatcherServlet] [?] [?] - Completed initialization in 3 ms
[2024-05-21 09:08:02.175] [INFO ] [http-nio-33000-exec-1] [jnpf.message.websocket.WebSocket] [?] [?] - WS建立链接:0, bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiIzNDkwNTc0MDcyMDk1NDEiLCJyblN0ciI6IlZyaE9kdVRmQTlOMlZNRkVKckdmbkF4T1hSNjYxRlQ4IiwidXNlcl9pZCI6IjM0OTA1NzQwNzIwOTU0MSIsInVzZXJfbmFtZSI6ImFkbWluIiwic2luZ2xlTG9naW4iOjIsImV4cCI6MTcxNjI2Nzg5Mzk3NiwidG9rZW4iOiJsb2dpbl90b2tlbl81NjIzNjE3NjA5OTI5OTI5NjUifQ.XEW71cLTQ6xH1-kfp2A1ihiG_7l5I87nTsEO86hPYag
[2024-05-21 09:08:02.295] [INFO ] [http-nio-33000-exec-1] [jnpf.message.websocket.WebSocket] [?] [?] - WS开启连接: , 349057407209541, 0, bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiIzNDkwNTc0MDcyMDk1NDEiLCJyblN0ciI6IlZyaE9kdVRmQTlOMlZNRkVKckdmbkF4T1hSNjYxRlQ4IiwidXNlcl9pZCI6IjM0OTA1NzQwNzIwOTU0MSIsInVzZXJfbmFtZSI6ImFkbWluIiwic2luZ2xlTG9naW4iOjIsImV4cCI6MTcxNjI2Nzg5Mzk3NiwidG9rZW4iOiJsb2dpbl90b2tlbl81NjIzNjE3NjA5OTI5OTI5NjUifQ.XEW71cLTQ6xH1-kfp2A1ihiG_7l5I87nTsEO86hPYag
[2024-05-21 09:08:25.579] [INFO ] [xxl-job, executor ExecutorRegistryThread] [com.xxl.job.core.thread.ExecutorRegistryThread] [?] [?] - >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='xxl-job-executor-sample1', registryValue='http://192.168.2.101:9999/'}, registryResult:ReturnT [code=500, msg=xxl-job remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:30020/xxl-job-admin/api/registry, content=null]
[2024-05-21 09:08:33.944] [INFO ] [http-nio-33000-exec-3] [jnpf.message.websocket.WebSocket] [?] [?] - WS连接断开: , 349057407209541, 0, bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiIzNDkwNTc0MDcyMDk1NDEiLCJyblN0ciI6IlZyaE9kdVRmQTlOMlZNRkVKckdmbkF4T1hSNjYxRlQ4IiwidXNlcl9pZCI6IjM0OTA1NzQwNzIwOTU0MSIsInVzZXJfbmFtZSI6ImFkbWluIiwic2luZ2xlTG9naW4iOjIsImV4cCI6MTcxNjI2Nzg5Mzk3NiwidG9rZW4iOiJsb2dpbl90b2tlbl81NjIzNjE3NjA5OTI5OTI5NjUifQ.XEW71cLTQ6xH1-kfp2A1ihiG_7l5I87nTsEO86hPYag
[2024-05-21 09:08:34.623] [INFO ] [http-nio-33000-exec-4] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/oauth/CurrentUser
[2024-05-21 09:08:35.521] [INFO ] [http-nio-33000-exec-4] [org.owasp.validator.html.Policy] [?] [?] - Attempting to load AntiSamy policy from an input stream.
[2024-05-21 09:08:35.767] [INFO ] [http-nio-33000-exec-4] [org.owasp.validator.html.Policy] [?] [?] - Attempting to load AntiSamy policy from an input stream.
[2024-05-21 09:08:35.783] [INFO ] [http-nio-33000-exec-4] [org.owasp.validator.html.Policy] [?] [?] - Attempting to load AntiSamy policy from an input stream.
[2024-05-21 09:08:38.787] [INFO ] [http-nio-33000-exec-5] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/file/Image/userAvatar/207.jpg
[2024-05-21 09:08:38.790] [INFO ] [http-nio-33000-exec-6] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DictionaryData/All
[2024-05-21 09:08:38.796] [INFO ] [http-nio-33000-exec-8] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/oauth/updatePasswordMessage
[2024-05-21 09:08:38.796] [INFO ] [http-nio-33000-exec-7] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/permission/Group
[2024-05-21 09:08:38.796] [INFO ] [http-nio-33000-exec-9] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/SysConfig
[2024-05-21 09:08:38.809] [INFO ] [http-nio-33000-exec-5] [jnpf.aspect.LogFileStorageAspect] [?] [?] - 下载文件 before -> FileInfo(id=null, url=null, size=null, filename=207.jpg, originalFilename=null, basePath=/data, path=UserAvatar/, ext=null, contentType=null, platform=minio-1, thUrl=null, thFilename=null, thSize=null, thContentType=null, objectId=null, objectType=null, attr=null, createTime=null)
[2024-05-21 09:08:38.969] [INFO ] [http-nio-33000-exec-10] [jnpf.message.websocket.WebSocket] [?] [?] - WS建立链接:1, bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiIzNDkwNTc0MDcyMDk1NDEiLCJyblN0ciI6IlZyaE9kdVRmQTlOMlZNRkVKckdmbkF4T1hSNjYxRlQ4IiwidXNlcl9pZCI6IjM0OTA1NzQwNzIwOTU0MSIsInVzZXJfbmFtZSI6ImFkbWluIiwic2luZ2xlTG9naW4iOjIsImV4cCI6MTcxNjI2Nzg5Mzk3NiwidG9rZW4iOiJsb2dpbl90b2tlbl81NjIzNjE3NjA5OTI5OTI5NjUifQ.XEW71cLTQ6xH1-kfp2A1ihiG_7l5I87nTsEO86hPYag
[2024-05-21 09:08:39.161] [INFO ] [http-nio-33000-exec-10] [jnpf.message.websocket.WebSocket] [?] [?] - WS开启连接: , 349057407209541, 1, bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiIzNDkwNTc0MDcyMDk1NDEiLCJyblN0ciI6IlZyaE9kdVRmQTlOMlZNRkVKckdmbkF4T1hSNjYxRlQ4IiwidXNlcl9pZCI6IjM0OTA1NzQwNzIwOTU0MSIsInVzZXJfbmFtZSI6ImFkbWluIiwic2luZ2xlTG9naW4iOjIsImV4cCI6MTcxNjI2Nzg5Mzk3NiwidG9rZW4iOiJsb2dpbl90b2tlbl81NjIzNjE3NjA5OTI5OTI5NjUifQ.XEW71cLTQ6xH1-kfp2A1ihiG_7l5I87nTsEO86hPYag
[2024-05-21 09:08:40.553] [INFO ] [http-nio-33000-exec-1] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DictionaryData/All
[2024-05-21 09:08:50.292] [INFO ] [http-nio-33000-exec-3] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/visualdev/Base
[2024-05-21 09:08:52.578] [INFO ] [http-nio-33000-exec-4] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/permission/Position/All
[2024-05-21 09:08:52.578] [INFO ] [http-nio-33000-exec-2] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/permission/Organize/Department/Selector/0
[2024-05-21 09:08:52.578] [INFO ] [http-nio-33000-exec-10] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/permission/Role/Selector
[2024-05-21 09:08:52.578] [INFO ] [http-nio-33000-exec-9] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/permission/Group/Selector
[2024-05-21 09:08:52.586] [INFO ] [http-nio-33000-exec-8] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DataSource/Selector
[2024-05-21 09:08:55.583] [INFO ] [xxl-job, executor ExecutorRegistryThread] [com.xxl.job.core.thread.ExecutorRegistryThread] [?] [?] - >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='xxl-job-executor-sample1', registryValue='http://192.168.2.101:9999/'}, registryResult:ReturnT [code=500, msg=xxl-job remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:30020/xxl-job-admin/api/registry, content=null]
[2024-05-21 09:09:25.588] [INFO ] [xxl-job, executor ExecutorRegistryThread] [com.xxl.job.core.thread.ExecutorRegistryThread] [?] [?] - >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='xxl-job-executor-sample1', registryValue='http://192.168.2.101:9999/'}, registryResult:ReturnT [code=500, msg=xxl-job remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:30020/xxl-job-admin/api/registry, content=null]
[2024-05-21 09:09:27.315] [INFO ] [http-nio-33000-exec-7] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DataModel/0/Tables
[2024-05-21 09:09:29.842] [INFO ] [http-nio-33000-exec-5] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DataModel/0/Tables
[2024-05-21 09:09:34.047] [INFO ] [http-nio-33000-exec-6] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DataModel/0/Tables/gas_base_service/Fields
[2024-05-21 09:09:48.663] [INFO ] [http-nio-33000-exec-1] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DictionaryType/Selector/0
[2024-05-21 09:09:48.663] [INFO ] [http-nio-33000-exec-3] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DataInterface/Selector
[2024-05-21 09:09:48.663] [INFO ] [http-nio-33000-exec-4] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/printDev/Selector
[2024-05-21 09:09:55.592] [INFO ] [xxl-job, executor ExecutorRegistryThread] [com.xxl.job.core.thread.ExecutorRegistryThread] [?] [?] - >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='xxl-job-executor-sample1', registryValue='http://192.168.2.101:9999/'}, registryResult:ReturnT [code=500, msg=xxl-job remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:30020/xxl-job-admin/api/registry, content=null]
[2024-05-21 09:10:25.596] [INFO ] [xxl-job, executor ExecutorRegistryThread] [com.xxl.job.core.thread.ExecutorRegistryThread] [?] [?] - >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='xxl-job-executor-sample1', registryValue='http://192.168.2.101:9999/'}, registryResult:ReturnT [code=500, msg=xxl-job remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:30020/xxl-job-admin/api/registry, content=null]
[2024-05-21 09:10:30.996] [INFO ] [http-nio-33000-exec-9] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DataInterface/
[2024-05-21 09:10:50.735] [INFO ] [http-nio-33000-exec-8] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/Location/around
[2024-05-21 09:10:55.601] [INFO ] [xxl-job, executor ExecutorRegistryThread] [com.xxl.job.core.thread.ExecutorRegistryThread] [?] [?] - >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='xxl-job-executor-sample1', registryValue='http://192.168.2.101:9999/'}, registryResult:ReturnT [code=500, msg=xxl-job remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:30020/xxl-job-admin/api/registry, content=null]
[2024-05-21 09:10:57.155] [INFO ] [http-nio-33000-exec-2] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DataInterface/
[2024-05-21 09:11:15.825] [INFO ] [http-nio-33000-exec-10] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/Area/-1/Selector/0
[2024-05-21 09:11:16.282] [INFO ] [http-nio-33000-exec-7] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/Area/-1/Selector/0
[2024-05-21 09:11:20.406] [INFO ] [http-nio-33000-exec-5] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/Area/610000000000/Selector/0
[2024-05-21 09:11:25.605] [INFO ] [xxl-job, executor ExecutorRegistryThread] [com.xxl.job.core.thread.ExecutorRegistryThread] [?] [?] - >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='xxl-job-executor-sample1', registryValue='http://192.168.2.101:9999/'}, registryResult:ReturnT [code=500, msg=xxl-job remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:30020/xxl-job-admin/api/registry, content=null]
[2024-05-21 09:11:25.976] [INFO ] [http-nio-33000-exec-6] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/Area/-1/Selector/0
[2024-05-21 09:11:42.473] [INFO ] [http-nio-33000-exec-1] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/DataInterface/
[2024-05-21 09:11:45.654] [INFO ] [http-nio-33000-exec-4] [jnpf.filter.AuthFilter] [?] [?] - 请求路径: /api/system/Area/-1/Selector/0
